Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET
41,3,30,0,0,2.5,93.28,-1,0.0
41,4,0,0,0,2.3,97.21,-2,0.0
41,4,30,0,0,1.9,97.24,-2,0.0
41,5,0,0,0,1.6,95.39,-2,0.0
41,5,30,0,0,1.3,95.42,-2,0.0
41,6,0,0,0,1.0,93.82,-3,0.0
41,6,30,0,0,1.2,93.84,-2,0.0
41,7,0,0,0,1.5,94.29,-2,0.0
41,7,30,7,0,1.8,81.29,-1,0.656942362
41,8,0,19,0,2.1,77.33,0,1.7831096730000002
41,8,30,90,0,2.2,71.91,0,8.446308975
41,9,0,99,0,2.3,72.12,1,9.290837766000001
41,9,30,73,901,2.1,72.12,2,41.29215849
41,10,0,77,945,2.0,66.13,3,48.61159779
41,10,30,81,970,1.9,61.55,4,54.61706366
41,11,0,82,994,1.8,56.38,5,59.30859944
41,11,30,84,1006,1.7,56.34,5,62.49925194
41,12,0,83,1016,1.6,50.46,6,64.18771545
41,12,30,199,590,1.5,50.43,6,51.519087400000004
41,13,0,174,654,1.4,45.5,7,51.8938838
41,13,30,78,1008,1.4,45.49,7,59.68265841
41,14,0,133,692,1.4,44.31,7,46.07576302
41,14,30,69,974,1.5,44.31,7,49.17250473
41,15,0,64,941,1.7,43.97,7,42.04061473
41,15,30,57,893,1.4,47.16,5,33.78337943
41,16,0,49,823,1.2,59.81,4,24.77475053
41,16,30,38,715,1.1,68.98,2,15.48455943
41,17,0,24,524,1.0,61.38,1,6.569279229
41,17,30,0,0,0.8,61.39,0,0.0
41,18,0,0,0,0.7,61.81,0,0.0
41,18,30,0,0,0.9,66.53,0,0.0
41,19,0,0,0,1.2,69.58,-1,0.0
41,19,30,0,0,1.2,69.58,-1,0.0
41,20,0,0,0,1.3,67.59,-2,0.0
41,20,30,0,0,1.3,67.62,-2,0.0
41,21,0,0,0,1.3,70.16,-2,0.0
41,21,30,0,0,1.3,70.13,-2,0.0
41,22,0,0,0,1.4,67.93,-3,0.0
41,22,30,0,0,1.5,67.89,-3,0.0
41,23,0,0,0,1.6,69.99,-3,0.0
41,23,30,0,0,1.7,64.91,-3,0.0
42,0,0,0,0,1.8,62.49,-3,0.0
42,0,30,0,0,2.0,62.46,-2,0.0
42,1,0,0,0,2.2,62.0,-2,0.0
42,1,30,0,0,2.3,61.97,-2,0.0
42,2,0,0,0,2.4,60.49,-2,0.0
42,2,30,0,0,2.3,60.5,-2,0.0
42,3,0,0,0,2.2,59.9,-2,0.0
42,3,30,0,0,2.3,59.9,-2,0.0
42,4,0,0,0,2.4,60.92,-2,0.0
42,4,30,0,0,2.4,56.52,-2,0.0
42,5,0,0,0,2.5,57.29,-2,0.0
42,5,30,0,0,2.6,57.27,-1,0.0
42,6,0,0,0,2.8,58.56,-1,0.0
42,6,30,0,0,2.9,54.37,0,0.0
42,7,0,0,0,3.1,56.13,0,0.0
42,7,30,31,257,3.4,52.19,1,5.067729691
42,8,0,53,415,3.7,52.41,3,12.01213227
42,8,30,103,248,3.7,48.79,4,15.85959409
42,9,0,66,721,3.8,42.73,6,29.37244874
42,9,30,74,778,4.0,39.84,7,37.06705986
42,10,0,131,631,4.3,32.94,8,40.25719977
42,10,30,102,804,4.1,32.93,9,48.79606947
42,11,0,118,796,4.0,30.7,10,52.73671083
42,11,30,120,816,4.0,30.7,10,55.927188
42,12,0,118,835,4.1,30.07,11,57.80330394
42,12,30,146,757,4.1,30.07,11,56.11424636
42,13,0,150,740,4.2,32.11,11,54.61286184
42,13,30,126,771,3.9,32.11,11,52.173111999999996
42,14,0,123,734,3.6,34.01,11,47.38744885
42,14,30,79,915,3.1,36.38,10,48.04483264
42,15,0,72,884,2.6,40.3,10,41.00701536
42,15,30,65,836,1.9,46.21,8,33.03154853
42,16,0,56,759,1.2,58.37,7,24.21088973
42,16,30,44,645,1.2,67.17,5,15.10867802
42,17,0,28,436,1.3,59.8,4,6.381375136
42,17,30,0,0,1.3,64.25,3,0.0
42,18,0,0,0,1.3,60.24,3,0.0
42,18,30,0,0,1.3,64.76,2,0.0
42,19,0,0,0,1.3,61.87,2,0.0
42,19,30,0,0,1.3,61.87,1,0.0
42,20,0,0,0,1.4,59.95,1,0.0
42,20,30,0,0,1.5,59.95,0,0.0
42,21,0,0,0,1.7,58.23,0,0.0
42,21,30,0,0,1.8,58.23,0,0.0
42,22,0,0,0,1.9,61.24,0,0.0
42,22,30,0,0,1.9,61.24,0,0.0
42,23,0,0,0,2.0,60.01,0,0.0
42,23,30,0,0,2.0,60.01,0,0.0
43,0,0,0,0,2.0,59.48,0,0.0
43,0,30,0,0,2.0,59.47,0,0.0
43,1,0,0,0,2.0,59.31,0,0.0
43,1,30,0,0,2.0,59.3,0,0.0
43,2,0,0,0,2.0,59.7,0,0.0
43,2,30,0,0,2.0,59.69,0,0.0
43,3,0,0,0,2.0,60.78,0,0.0
43,3,30,0,0,2.0,60.78,0,0.0
43,4,0,0,0,2.0,62.08,0,0.0
43,4,30,0,0,1.9,62.09,0,0.0
43,5,0,0,0,1.8,63.07,0,0.0
43,5,30,0,0,1.7,63.08,0,0.0
43,6,0,0,0,1.7,63.66,0,0.0
43,6,30,0,0,1.6,59.21,1,0.0
43,7,0,0,0,1.6,67.41,2,0.0
43,7,30,27,489,1.8,58.4,4,6.850593896
43,8,0,42,681,2.1,56.51,6,15.6715621
43,8,30,53,791,1.7,52.71,7,24.96161499
43,9,0,62,860,1.4,47.58,9,33.87573284
43,9,30,69,908,1.5,44.44,10,42.03922856
43,10,0,76,939,1.7,41.87,11,49.17034296
43,10,30,81,963,1.7,41.86,11,55.082044499999995
43,11,0,83,982,1.8,38.42,12,59.67937864
43,11,30,86,993,1.8,38.41,12,62.86978567
43,12,0,86,1000,1.8,34.99,13,64.46428063
43,12,30,86,1001,1.8,34.98,13,64.55811510000001
43,13,0,85,998,1.8,32.07,13,63.05676359
43,13,30,82,989,1.8,34.25,13,59.96022609
43,14,0,77,979,1.9,33.88,13,55.45617155
43,14,30,72,957,1.8,33.87,13,49.54459996
43,15,0,66,927,1.8,34.44,13,42.50701474
43,15,30,59,882,1.3,39.36,11,34.34417085
43,16,0,51,817,0.9,54.3,10,25.42997978
43,16,30,40,711,0.9,62.27,8,16.14041576
43,17,0,25,525,0.9,52.02,7,6.944208682999999
43,17,30,0,0,0.6,55.79,6,0.0
43,18,0,0,0,0.4,52.9,5,0.0
43,18,30,0,0,0.6,56.77,4,0.0
43,19,0,0,0,0.8,59.67,4,0.0
43,19,30,0,0,1.0,64.11,3,0.0
43,20,0,0,0,1.2,62.47,3,0.0
43,20,30,0,0,1.3,67.15,2,0.0
43,21,0,0,0,1.5,64.8,1,0.0
43,21,30,0,0,1.5,64.79,1,0.0
43,22,0,0,0,1.6,62.16,1,0.0
43,22,30,0,0,1.6,62.14,0,0.0
43,23,0,0,0,1.7,63.96,0,0.0
43,23,30,0,0,1.7,63.94,0,0.0
44,0,0,0,0,1.8,60.91,0,0.0
44,0,30,0,0,1.8,60.88,0,0.0
44,1,0,0,0,1.9,58.53,0,0.0
44,1,30,0,0,2.0,58.52,0,0.0
44,2,0,0,0,2.2,56.81,0,0.0
44,2,30,0,0,2.2,56.79,0,0.0
44,3,0,0,0,2.3,55.62,0,0.0
44,3,30,0,0,2.3,55.61,0,0.0
44,4,0,0,0,2.4,54.5,0,0.0
44,4,30,0,0,2.4,54.49,0,0.0
44,5,0,0,0,2.4,52.9,0,0.0
44,5,30,0,0,2.3,49.18,0,0.0
44,6,0,0,0,2.3,47.61,0,0.0
44,6,30,0,0,2.3,47.61,1,0.0
44,7,0,0,0,2.4,49.89,3,0.0
44,7,30,27,522,2.7,43.27,5,7.319732209
44,8,0,40,703,3.1,40.35,8,16.14041576
44,8,30,48,810,2.8,37.67,9,25.33642068
44,9,0,29,0,2.6,32.65,11,2.721259439
44,9,30,181,63,2.1,28.56,12,19.51778421
44,10,0,191,29,1.6,22.08,14,19.23585484
44,10,30,179,11,1.8,22.07,15,17.35899527
44,11,0,81,0,2.0,20.11,16,7.600341416
44,11,30,35,0,2.3,20.1,16,3.284098143
44,12,0,32,0,2.7,20.67,16,3.0026040160000003
44,12,30,264,43,2.8,20.66,16,27.2110989
44,13,0,266,372,3.0,22.02,16,45.69587987
44,13,30,233,441,2.7,23.5,15,45.41488493
44,14,0,256,164,2.4,28.07,15,32.27834797
44,14,30,193,413,1.7,29.96,14,36.78270779
44,15,0,56,895,1.1,43.78,13,40.72415982
44,15,30,107,531,0.8,46.78,11,27.58794052
44,16,0,96,368,0.6,50.48,10,18.48600006
44,16,30,71,193,0.6,57.82,9,10.13456827
44,17,0,37,123,0.6,51.78,8,4.598141699
44,17,30,0,0,0.9,55.49,7,0.0
44,18,0,0,0,1.2,53.08,7,0.0
44,18,30,0,0,1.5,56.91,6,0.0
44,19,0,0,0,1.8,57.47,5,0.0
44,19,30,0,0,2.2,61.65,5,0.0
44,20,0,0,0,2.6,61.02,5,0.0
44,20,30,0,0,3.0,61.01,5,0.0
44,21,0,0,0,3.5,58.76,5,0.0
44,21,30,0,0,3.6,58.75,5,0.0
44,22,0,0,0,3.7,56.21,5,0.0
44,22,30,0,0,3.5,56.19,5,0.0
44,23,0,0,0,3.4,55.27,5,0.0
44,23,30,0,0,3.0,55.25,4,0.0
45,0,0,0,0,2.8,55.85,4,0.0
45,0,30,0,0,2.4,59.95,4,0.0
45,1,0,0,0,2.1,61.61,4,0.0
45,1,30,0,0,1.7,66.16,3,0.0
45,2,0,0,0,1.4,67.18,3,0.0
45,2,30,0,0,1.2,72.2,2,0.0
45,3,0,0,0,1.0,71.81,2,0.0
45,3,30,0,0,0.8,71.8,2,0.0
45,4,0,0,0,0.7,70.29,2,0.0
45,4,30,0,0,0.7,70.28,1,0.0
45,5,0,0,0,0.7,68.79,1,0.0
45,5,30,0,0,1.1,68.8,0,0.0
45,6,0,0,0,1.5,73.53,0,0.0
45,6,30,0,0,2.0,68.38,0,0.0
45,7,0,0,0,2.5,72.49,0,0.0
45,7,30,35,392,3.1,72.49,1,7.038513459
45,8,0,56,580,3.7,72.85,2,15.76609688
45,8,30,72,699,3.9,67.77,2,24.96298672
45,9,0,84,650,4.2,63.82,3,29.65495155
45,9,30,182,300,4.4,63.8,4,29.09156312
45,10,0,209,342,4.6,60.17,5,35.28486296
45,10,30,49,0,4.7,60.15,5,4.598293311
45,11,0,142,3,4.9,56.11,5,13.51335177
45,11,30,82,0,4.9,60.17,5,7.695103091
45,12,0,222,18,5.0,59.91,5,21.95919663
45,12,30,154,5,5.0,64.3,4,14.82731282
45,13,0,113,0,5.1,63.0,4,10.60434398
45,13,30,59,0,5.1,67.67,3,5.5368422189999995
45,14,0,47,0,5.1,65.38,3,4.410704818999999
45,14,30,227,115,5.2,70.29,2,26.55836557
45,15,0,36,0,5.4,67.49,1,3.378486461
45,15,30,130,14,5.4,67.52,0,12.66946346
45,16,0,98,5,5.4,68.94,0,9.38478775
45,16,30,24,0,5.0,74.21,0,2.25234906
45,17,0,10,0,4.7,75.92,-1,0.938489089
45,17,30,0,0,4.3,75.95,-1,0.0
45,18,0,0,0,4.0,78.89,-2,0.0
45,18,30,0,0,3.6,78.9,-2,0.0
45,19,0,0,0,3.3,82.63,-3,0.0
45,19,30,0,0,2.8,82.63,-3,0.0
45,20,0,0,0,2.4,80.92,-3,0.0
45,20,30,0,0,2.0,80.92,-3,0.0
45,21,0,0,0,1.6,86.46,-4,0.0
45,21,30,0,0,1.3,86.44,-4,0.0
45,22,0,0,0,1.0,85.78,-4,0.0
45,22,30,0,0,0.7,85.76,-4,0.0
45,23,0,0,0,0.5,84.94,-4,0.0
45,23,30,0,0,0.4,84.91,-4,0.0
46,0,0,0,0,0.4,83.71,-4,0.0
46,0,30,0,0,0.6,83.68,-4,0.0
46,1,0,0,0,0.8,82.8,-4,0.0
46,1,30,0,0,0.9,82.77,-4,0.0
46,2,0,0,0,1.1,81.65,-4,0.0
46,2,30,0,0,1.2,75.65,-4,0.0
46,3,0,0,0,1.3,75.21,-4,0.0
46,3,30,0,0,1.4,75.2,-4,0.0
46,4,0,0,0,1.5,76.12,-4,0.0
46,4,30,0,0,1.6,76.12,-4,0.0
46,5,0,0,0,1.8,83.21,-4,0.0
46,5,30,0,0,1.9,83.22,-4,0.0
46,6,0,0,0,2.0,83.65,-4,0.0
46,6,30,0,0,2.1,83.67,-4,0.0
46,7,0,0,0,2.3,83.1,-4,0.0
46,7,30,22,0,2.7,77.04,-3,2.064721376
46,8,0,49,0,3.2,76.29,-3,4.59869761
46,8,30,13,0,3.5,76.29,-3,1.220062631
46,9,0,154,76,3.8,73.98,-3,16.98702586
46,9,30,41,0,3.9,73.98,-3,3.847889837
46,10,0,213,53,4.0,72.64,-3,22.43038222
46,10,30,118,0,4.0,67.37,-3,11.07441465
46,11,0,124,0,4.0,66.37,-3,11.63752048
46,11,30,232,23,4.0,66.36,-3,23.08733902
46,12,0,121,0,4.0,65.23,-3,11.35596757
46,12,30,273,48,4.0,65.22,-3,28.436844399999995
46,13,0,242,28,4.1,64.22,-3,24.30740165
46,13,30,278,100,4.1,64.23,-3,31.62777744
46,14,0,255,94,4.2,68.42,-3,28.71839732
46,14,30,227,244,4.1,68.43,-3,32.47243618
46,15,0,197,141,4.1,67.96,-3,24.11969971
46,15,30,121,3,3.8,67.98,-3,11.44981854
46,16,0,115,63,3.6,71.88,-4,12.3884644
46,16,30,77,102,3.1,71.9,-5,9.103744334
46,17,0,40,45,2.6,73.33,-6,4.129578893
46,17,30,0,0,2.3,73.35,-6,0.0
46,18,0,0,0,2.1,76.24,-6,0.0
46,18,30,0,0,1.9,76.25,-6,0.0
46,19,0,0,0,1.8,74.06,-6,0.0
46,19,30,0,0,1.7,74.06,-6,0.0
46,20,0,0,0,1.6,71.61,-7,0.0
46,20,30,0,0,1.5,71.6,-7,0.0
46,21,0,0,0,1.4,69.57,-7,0.0
46,21,30,0,0,1.2,69.55,-7,0.0
46,22,0,0,0,1.1,67.32,-7,0.0
46,22,30,0,0,1.0,67.29,-7,0.0
46,23,0,0,0,1.0,69.46,-7,0.0
46,23,30,0,0,1.0,69.45,-7,0.0
47,0,0,0,0,1.1,66.03,-8,0.0
47,0,30,0,0,1.0,66.01,-8,0.0
47,1,0,0,0,1.0,69.09,-8,0.0
47,1,30,0,0,1.1,69.06,-8,0.0
47,2,0,0,0,1.2,66.64,-8,0.0
47,2,30,0,0,1.4,66.63,-8,0.0
47,3,0,0,0,1.6,69.88,-9,0.0
47,3,30,0,0,1.7,69.88,-9,0.0
47,4,0,0,0,1.8,67.42,-9,0.0
47,4,30,0,0,1.8,67.43,-9,0.0
47,5,0,0,0,1.9,65.58,-9,0.0
47,5,30,0,0,1.8,60.59,-9,0.0
47,6,0,0,0,1.7,60.72,-9,0.0
47,6,30,0,0,2.0,56.14,-8,0.0
47,7,0,0,0,2.4,55.9,-7,0.0
47,7,30,29,601,3.0,47.87,-5,9.0098913
47,8,0,42,770,3.8,49.44,-4,18.58269659
47,8,30,53,866,4.2,45.81,-3,28.24914246
47,9,0,61,927,4.7,43.04,-2,37.5399761
47,9,30,68,969,4.8,39.93,-1,45.89211644
47,10,0,74,997,5.0,40.91,-1,53.21233133
47,10,30,78,1017,5.0,37.98,0,59.31185858
47,11,0,83,1028,5.1,39.68,0,63.91040458
47,11,30,85,1036,5.1,36.86,0,67.00738454
47,12,0,85,1040,5.2,38.77,0,68.50895058
47,12,30,85,1039,5.1,38.76,0,68.4151027
47,13,0,84,1033,5.1,40.56,0,66.7258409
47,13,30,82,1023,5.0,40.56,0,63.53501307
47,14,0,79,1007,4.9,42.0,0,58.84261919
47,14,30,75,985,4.5,42.0,0,52.74250716
47,15,0,181,45,4.2,43.13,0,18.86342338
47,15,30,62,910,3.5,46.42,0,36.97606374
47,16,0,54,848,2.8,50.51,-1,27.87312594
47,16,30,43,751,2.2,54.43,-2,18.20688841
47,17,0,29,583,1.7,54.36,-4,8.822088282000001
47,17,30,0,0,1.9,54.37,-4,0.0
47,18,0,0,0,2.1,53.28,-5,0.0
47,18,30,0,0,2.3,53.28,-5,0.0
47,19,0,0,0,2.6,50.98,-6,0.0
47,19,30,0,0,2.5,50.98,-6,0.0
47,20,0,0,0,2.5,53.6,-6,0.0
47,20,30,0,0,2.4,53.6,-6,0.0
47,21,0,0,0,2.3,53.51,-6,0.0
47,21,30,0,0,2.1,53.51,-6,0.0
47,22,0,0,0,2.0,55.82,-6,0.0
47,22,30,0,0,1.9,55.81,-6,0.0
47,23,0,0,0,1.9,56.21,-6,0.0
47,23,30,0,0,1.8,52.03,-6,0.0
48,0,0,0,0,1.7,52.7,-6,0.0
48,0,30,0,0,1.6,52.7,-6,0.0
48,1,0,0,0,1.5,54.77,-6,0.0
48,1,30,0,0,1.5,54.78,-6,0.0
48,2,0,0,0,1.5,55.39,-6,0.0
48,2,30,0,0,1.5,55.39,-6,0.0
48,3,0,0,0,1.5,55.94,-6,0.0
48,3,30,0,0,1.5,55.95,-6,0.0
48,4,0,0,0,1.5,55.69,-6,0.0
48,4,30,0,0,1.6,55.7,-6,0.0
48,5,0,0,0,1.7,55.45,-6,0.0
48,5,30,0,0,1.8,55.46,-5,0.0
48,6,0,0,0,1.9,55.91,-5,0.0
48,6,30,0,0,2.2,51.8,-4,0.0
48,7,0,11,256,2.6,54.14,-3,1.501615546
48,7,30,29,589,3.2,46.61,-1,9.103344161
48,8,0,42,755,3.9,46.13,0,18.48803187
48,8,30,51,848,4.3,42.9,1,28.06020699
48,9,0,59,910,4.7,48.78,2,37.06909683
48,9,30,65,950,4.7,45.39,3,45.32703037
48,10,0,70,979,4.7,46.38,4,52.45865737
48,10,30,74,998,4.6,43.21,4,58.37081374
48,11,0,77,1011,4.6,43.03,5,62.96846554
48,11,30,79,1020,4.5,43.01,6,65.97070754
48,12,0,81,1023,4.4,42.29,7,67.56527367
48,12,30,81,1022,4.2,42.28,7,67.47143301
48,13,0,289,73,4.1,44.22,7,31.34277973
48,13,30,78,1008,3.8,44.22,7,62.77940012
48,14,0,75,993,3.6,42.84,7,58.08736722
48,14,30,71,972,3.1,45.91,6,52.17597922
48,15,0,195,78,2.7,49.09,6,21.48974684
48,15,30,60,900,1.9,56.5,5,36.78634649
48,16,0,52,839,1.2,66.85,4,27.77775059
48,16,30,42,744,1.0,77.21,2,18.29993388
48,17,0,29,583,0.9,66.79,0,8.915548363
48,17,30,10,254,0.8,66.81,0,1.4077181630000002
48,18,0,0,0,0.7,62.85,0,0.0
48,18,30,0,0,1.0,62.85,0,0.0
48,19,0,0,0,1.3,65.54,0,0.0
48,19,30,0,0,1.6,65.53,0,0.0
48,20,0,0,0,2.0,69.07,-1,0.0
48,20,30,0,0,2.3,69.05,-1,0.0
48,21,0,0,0,2.6,67.87,-1,0.0
48,21,30,0,0,2.9,67.86,-1,0.0
48,22,0,0,0,3.2,67.09,-1,0.0
48,22,30,0,0,3.3,67.08,-1,0.0
48,23,0,0,0,3.5,66.74,-1,0.0
48,23,30,0,0,3.6,61.97,-1,0.0
49,0,0,0,0,3.7,62.5,-1,0.0
49,0,30,0,0,3.8,62.48,0,0.0
49,1,0,0,0,4.0,63.57,0,0.0
49,1,30,0,0,3.9,63.54,0,0.0
49,2,0,0,0,3.9,64.42,0,0.0
49,2,30,0,0,3.8,64.39,0,0.0
49,3,0,0,0,3.7,64.6,0,0.0
49,3,30,0,0,3.6,64.59,0,0.0
49,4,0,0,0,3.5,64.19,0,0.0
49,4,30,0,0,3.3,64.18,0,0.0
49,5,0,0,0,3.2,63.49,-1,0.0
49,5,30,0,0,3.1,63.49,-1,0.0
49,6,0,0,0,3.0,62.81,-1,0.0
49,6,30,0,0,3.1,58.36,0,0.0
49,7,0,19,0,3.2,59.78,1,1.783090076
49,7,30,30,607,3.4,55.62,2,9.572273105
49,8,0,42,763,3.7,56.72,4,19.05028166
49,8,30,124,172,4.2,52.83,5,16.42247611
49,9,0,60,915,4.8,46.27,7,37.81778512
49,9,30,66,956,5.3,43.17,8,46.07525661
49,10,0,73,981,5.8,40.72,9,53.30032203
49,10,30,143,711,5.8,40.72,9,50.39132558
49,11,0,204,572,5.9,38.7,10,50.95379712
49,11,30,189,667,5.7,38.69,10,56.30253825
49,12,0,87,1016,5.6,36.47,11,68.21915904
49,12,30,125,848,5.2,36.46,11,61.83827484
49,13,0,113,862,4.9,37.08,11,60.43072685
49,13,30,84,1005,4.4,37.08,11,63.52733242
49,14,0,80,991,4.0,37.86,11,59.02317886
49,14,30,76,971,3.2,37.85,10,53.01822352
49,15,0,80,790,2.4,42.05,10,40.44398998
49,15,30,51,886,1.7,48.16,8,35.7528977
49,16,0,92,473,1.0,62.84,7,21.67719197
49,16,30,45,737,0.9,72.3,5,18.6747014
49,17,0,32,565,0.9,58.93,4,9.196687696
49,17,30,12,233,0.9,63.3,3,1.5953613169999998
49,18,0,0,0,0.9,60.15,3,0.0
49,18,30,0,0,1.1,64.64,2,0.0
49,19,0,0,0,1.4,63.97,1,0.0
49,19,30,0,0,1.6,63.95,0,0.0
49,20,0,0,0,1.8,67.98,0,0.0
49,20,30,0,0,1.9,67.97,0,0.0
49,21,0,0,0,2.1,66.81,0,0.0
49,21,30,0,0,2.2,66.79,0,0.0
49,22,0,0,0,2.4,65.52,0,0.0
49,22,30,0,0,2.5,65.5,0,0.0
49,23,0,0,0,2.7,64.23,0,0.0
49,23,30,0,0,2.7,64.21,0,0.0
50,0,0,0,0,2.7,63.57,0,0.0
50,0,30,0,0,2.6,63.55,0,0.0
50,1,0,0,0,2.5,63.57,0,0.0
50,1,30,0,0,2.3,63.55,0,0.0
50,2,0,0,0,2.1,63.48,0,0.0
50,2,30,0,0,1.9,63.46,0,0.0
50,3,0,0,0,1.8,67.13,0,0.0
50,3,30,0,0,1.7,67.12,0,0.0
50,4,0,0,0,1.6,65.08,-1,0.0
50,4,30,0,0,1.6,65.07,-1,0.0
50,5,0,0,0,1.6,68.32,-1,0.0
50,5,30,0,0,1.6,68.32,-1,0.0
50,6,0,0,0,1.6,67.92,-1,0.0
50,6,30,0,0,1.7,58.6,0,0.0
50,7,0,13,200,1.9,60.86,1,1.783090076
50,7,30,36,515,1.9,56.6,2,9.384581475
50,8,0,52,678,2.0,55.9,4,18.5810629
50,8,30,65,779,2.2,52.04,5,28.05897347
50,9,0,78,833,2.5,45.89,7,36.9732192
50,9,30,87,879,2.4,42.79,7,45.2311971
50,10,0,104,886,2.4,40.96,8,52.08099271
50,10,30,110,909,2.1,40.93,8,58.086728799999996
50,11,0,92,921,1.9,42.29,9,60.24437807
50,11,30,149,779,1.8,45.26,8,59.49432320000001
50,12,0,138,822,1.7,50.25,7,61.934834200000005
50,12,30,252,490,2.2,57.76,6,52.83287105
50,13,0,307,254,2.8,69.6,5,43.73070781
50,13,30,183,10,3.8,74.76,4,17.73646913
50,14,0,259,304,4.9,81.78,3,40.25941207
50,14,30,227,317,5.1,87.96,2,36.41217612
50,15,0,192,315,5.4,81.8,2,31.25065631
50,15,30,167,135,4.3,81.83,1,20.5524593
50,16,0,103,408,3.3,77.4,1,21.11554038
50,16,30,82,49,2.5,83.28,0,8.727852608
50,17,0,38,487,1.8,81.27,0,9.103244118
50,17,30,18,0,1.6,81.32,0,1.689261795
50,18,0,0,0,1.5,77.41,-1,0.0
50,18,30,0,0,1.6,77.45,-1,0.0
50,19,0,0,0,1.7,83.57,-1,0.0
50,19,30,0,0,1.5,83.6,-1,0.0
50,20,0,0,0,1.3,85.47,-1,0.0
50,20,30,0,0,1.1,85.48,-1,0.0
50,21,0,0,0,0.9,85.78,-2,0.0
50,21,30,0,0,0.8,85.77,-2,0.0
50,22,0,0,0,0.7,91.33,-2,0.0
50,22,30,0,0,0.6,91.31,-2,0.0
50,23,0,0,0,0.6,89.71,-2,0.0
50,23,30,0,0,0.5,89.7,-2,0.0
51,0,0,0,0,0.4,94.76,-3,0.0
51,0,30,0,0,0.2,94.75,-3,0.0
51,1,0,0,0,0.1,92.68,-3,0.0
51,1,30,0,0,0.1,92.65,-3,0.0
51,2,0,0,0,0.1,91.12,-3,0.0
51,2,30,0,0,0.2,91.1,-3,0.0
51,3,0,0,0,0.3,88.75,-4,0.0
51,3,30,0,0,0.3,88.74,-4,0.0
51,4,0,0,0,0.3,93.31,-4,0.0
51,4,30,0,0,0.3,93.31,-4,0.0
51,5,0,0,0,0.4,91.07,-4,0.0
51,5,30,0,0,0.4,91.07,-4,0.0
51,6,0,0,0,0.5,89.14,-4,0.0
51,6,30,0,0,0.7,82.65,-3,0.0
51,7,0,6,0,1.0,82.91,-3,0.56310583
51,7,30,30,0,1.0,71.37,-2,2.815498208
51,8,0,59,0,1.0,67.84,-1,5.5370856239999995
51,8,30,122,46,1.0,63.02,0,12.85715922
51,9,0,156,40,1.0,60.27,0,16.14183493
51,9,30,82,0,0.9,56.03,0,7.695525955
51,10,0,237,277,0.8,53.67,1,35.56795468
51,10,30,185,11,0.9,53.66,1,17.92474761
51,11,0,103,0,1.1,53.2,1,9.666225151
51,11,30,184,10,1.3,53.19,1,17.92474761
51,12,0,173,8,1.6,54.68,1,16.79858546
51,12,30,123,1,1.8,54.67,1,11.54316207
51,13,0,273,42,2.1,56.75,1,28.15405384
51,13,30,169,8,2.3,56.75,0,16.32953069
51,14,0,243,45,2.6,62.98,0,25.24507905
51,14,30,106,0,3.0,63.0,0,9.947875015
51,15,0,103,0,3.5,68.96,-1,9.666437614
51,15,30,80,0,4.0,74.3,-1,7.50791271
51,16,0,72,0,4.6,78.95,-2,6.757195697999999
51,16,30,84,56,5.1,85.19,-3,9.103544248
51,17,0,45,14,5.6,85.62,-4,4.4110441410000005
51,17,30,9,0,5.9,92.51,-5,0.844677309
51,18,0,0,0,6.2,89.0,-6,0.0
51,18,30,0,0,6.0,89.06,-6,0.0
51,19,0,0,0,5.9,84.18,-7,0.0
51,19,30,0,0,5.2,84.21,-7,0.0
51,20,0,0,0,4.6,80.04,-8,0.0
51,20,30,0,0,3.9,80.06,-8,0.0
51,21,0,0,0,3.2,78.42,-9,0.0
51,21,30,0,0,2.8,78.42,-9,0.0
51,22,0,0,0,2.4,79.13,-10,0.0
51,22,30,0,0,2.2,79.13,-10,0.0
51,23,0,0,0,2.0,75.79,-10,0.0
51,23,30,0,0,2.0,75.8,-10,0.0
52,0,0,0,0,2.0,73.08,-11,0.0
52,0,30,0,0,2.1,73.09,-11,0.0
52,1,0,0,0,2.2,78.19,-11,0.0
52,1,30,0,0,2.3,78.19,-11,0.0
52,2,0,0,0,2.4,77.34,-11,0.0
52,2,30,0,0,2.5,77.34,-11,0.0
52,3,0,0,0,2.6,76.62,-11,0.0
52,3,30,0,0,2.6,76.62,-11,0.0
52,4,0,0,0,2.6,74.76,-11,0.0
52,4,30,0,0,2.6,74.77,-11,0.0
52,5,0,0,0,2.6,72.25,-11,0.0
52,5,30,0,0,2.5,72.26,-11,0.0
52,6,0,0,0,2.5,70.34,-12,0.0
52,6,30,0,0,2.6,70.35,-11,0.0
52,7,0,9,0,2.7,72.17,-11,0.8447330040000001
52,7,30,40,0,2.9,66.57,-10,3.75432765
52,8,0,78,0,3.2,67.75,-10,7.3209389179999995
52,8,30,47,0,3.2,62.53,-9,4.4112865139999995
52,9,0,147,21,3.2,62.87,-9,14.64171694
52,9,30,120,0,3.2,62.85,-9,11.26285919
52,10,0,234,67,3.3,64.06,-9,25.24757601
52,10,30,253,54,3.3,59.16,-9,26.655433399999996
52,11,0,258,426,3.4,60.23,-9,48.4302945
52,11,30,318,206,3.4,60.21,-8,42.04754557
52,12,0,307,327,3.5,61.32,-8,48.61747456
52,12,30,317,274,3.4,61.3,-8,46.36492748
52,13,0,316,128,3.4,62.03,-8,37.26088301
